Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf
CCc1ccccc1,O,318.15,10.211920332126095
CCc1ccccc1,O,318.15,10.31314718464914
CCc1ccccc1,O,318.15,10.34478301764512
CCc1ccccc1,O,318.2,10.310877473669255
CCc1ccccc1,O,319.65,10.23752468383636
CCc1ccccc1,O,323.15,10.307368072514054
CCc1ccccc1,O,323.2,10.256416488941461
CCc1ccccc1,O,328.15,10.211067835951118
CCc1ccccc1,O,329.89,10.132966989667842
CCc1ccccc1,O,333.15,10.113002657014212
CCc1ccccc1,O,339.8,9.988816264638903
CCc1ccccc1,O,343.13,9.970197152675164
C=Cc1ccccc1,O,280.15,9.862128955737285
C=Cc1ccccc1,O,288.15,10.019513489843398
C=Cc1ccccc1,O,297.15,9.750872359911455
C=Cc1ccccc1,O,298.15,9.819970064800755
C=Cc1ccccc1,O,298.15,9.904362169946788
C=Cc1ccccc1,O,305.15,9.683034129579795
C=Cc1ccccc1,O,313.15,9.57522651158643
C=Cc1ccccc1,O,317.15,9.577390309061533
C=Cc1ccccc1,O,322.15,9.462397857455032
C=Cc1ccccc1,O,324.15,9.464401025925113
N#Cc1ccccc1,O,283.15,7.468513271496337
N#Cc1ccccc1,O,293.15,7.254142485152389
N#Cc1ccccc1,O,298.15,7.4593100929621965
N#Cc1ccccc1,O,308.65,7.296019971103547
N#Cc1ccccc1,O,313.15,7.130834828248259
N#Cc1ccccc1,O,323.15,7.279918655486588
N#Cc1ccccc1,O,330.15,7.172248045811186
N#Cc1ccccc1,O,333.15,7.184477511197576
COc1ccccc1,O,283.35,7.838702083999593
COc1ccccc1,O,293.15,8.00241978540215
COc1ccccc1,O,293.16,8.362427655937312
COc1ccccc1,O,298.15,7.9605539691107
COc1ccccc1,O,302.85,8.084778174941475
COc1ccccc1,O,308.15,8.115302686793637
COc1ccccc1,O,313.05,8.099523914469167
COc1ccccc1,O,322.9,7.96314338462856
COc1ccccc1,O,323.35,8.022988668666482
COc1ccccc1,O,333.35,7.772900074032135
COc1ccccc1,O,343.35,7.77749094698817
COc1ccccc1,O,354.35,7.62478498800533
CCCN(CCC)CCC,O,293.15,9.025421845974902
CCCN(CCC)CCC,O,293.15,9.62623094556793
CCCN(CCC)CCC,O,303.15,9.981170555217513
C=CCN(CC=C)CC=C,O,303.15,7.610912194571381
C=CCN(CC=C)CC=C,O,313.15,7.773998256251391
C=CCN(CC=C)CC=C,O,323.15,7.778127718911288
C=CCN(CC=C)CC=C,O,333.15,7.969395790410449
C=CCN(CC=C)CC=C,O,343.15,7.905666550021857
C=CCN(CC=C)CC=C,O,353.15,8.10829820800488
C=CCN(CC=C)CC=C,O,363.15,7.856470605701341
C=CC(=O)OCC(CC)CCCC,O,293.15,11.805714474790154
C=CC(=O)OCC(CC)CCCC,O,318.25,11.325969184417731
CCCc1ccccc1,O,273.65,11.887553287258225
CCCc1ccccc1,O,278.15,11.909511268471798
CCCc1ccccc1,O,288.15,11.630175025020469
CCCc1ccccc1,O,288.15,11.851965829697152
CCCc1ccccc1,O,288.15,11.923570467564366
CCCc1ccccc1,O,288.15,11.928809441015604
CCCc1ccccc1,O,293.15,11.93130679834494
CCCc1ccccc1,O,298.15,11.623751020059114
CCCc1ccccc1,O,298.15,11.79590650486336
CCCc1ccccc1,O,298.15,11.80771968602779
CCCc1ccccc1,O,298.15,11.827977051716726
CCCc1ccccc1,O,298.15,11.844851669743523
CCCc1ccccc1,O,298.15,11.914054519303125
CCCc1ccccc1,O,303.15,11.881270052974951
CCCc1ccccc1,O,308.15,11.72421503463732
CCCc1ccccc1,O,308.15,11.760144853342027
CCCc1ccccc1,O,318.15,11.573559498507079
CCCc1ccccc1,O,318.15,11.57861956816559
CCCc1ccccc1,O,328.15,11.394780238730753
CCNc1ccccc1,O,283.15,7.616923435596261
CCNc1ccccc1,O,293.15,7.668032931171885
CCNc1ccccc1,O,303.15,7.747389563326821
CCNc1ccccc1,O,313.15,7.803112424266678
CCNc1ccccc1,O,323.15,7.789789913578125
CCNc1ccccc1,O,333.15,7.773236809802969
CCNc1ccccc1,O,343.15,7.7383007411054265
CCNc1ccccc1,O,353.15,7.671575252503794
CCNc1ccccc1,O,363.15,7.588875423829305
CCCCc1ccccc1,O,273.65,13.345666915919903
CCCCc1ccccc1,O,278.15,13.350983107046067
CCCCc1ccccc1,O,288.15,13.371876183738607
CCCCc1ccccc1,O,298.15,12.930498023111323
CCCCc1ccccc1,O,298.15,12.976067434867115
CCCCc1ccccc1,O,298.15,13.17016448118618
CCCCc1ccccc1,O,298.15,13.229239144488659
CCCCc1ccccc1,O,298.15,13.295063799154228
CCCCc1ccccc1,O,298.15,13.34063427660746
CCCCc1ccccc1,O,303.15,12.99314268036689
CCCCc1ccccc1,O,308.15,13.134823427562818
CCCCc1ccccc1,O,313.15,12.932910855607565
CCCCc1ccccc1,O,318.15,12.93340383787019
CCCCc1ccccc1,O,323.15,12.802315125713275
CCCCc1ccccc1,O,328.15,12.756754357479052
CCCCC(CC)CO,O,293.15,9.073578624512017
CCCCC(CC)CO,O,298.15,8.843828633595923
CCCCC(CC)CO,O,298.15,8.86070629712803
CCCCC(CC)CO,O,298.15,9.012608686722663
CCCCC(CC)CO,O,302.75,8.885561303021014
CCCCC(CC)CO,O,303.15,9.274009765531774
CCCCC(CC)CO,O,313.15,9.014510385797433
CCCCC(CC)CO,O,318.25,8.954853106650981
CCCCC(CC)CO,O,323.35,9.181719679571975
CCCCC(CC)CO,O,333.15,9.031143129425594
CCCCC(CC)CO,O,333.25,8.829267343498005
CCCCC(CC)CO,O,333.45,9.02953526479109
CCCCC(CC)CO,O,343.25,8.903035016145141
Cc1ccc(C=O)cc1,O,283.15,8.262579612632539
Cc1ccc(C=O)cc1,O,293.15,8.219425765662834
Cc1ccc(C=O)cc1,O,303.15,8.166994374879822
Cc1ccc(C=O)cc1,O,313.15,8.17046009173172
Cc1ccc(C=O)cc1,O,323.15,7.944329030059176
Cc1ccc(C=O)cc1,O,343.15,7.9833547933411735
Cc1ccc(C=O)cc1,O,353.15,7.892885270545555
CCOC(=O)CC,O,293.15,5.512246596087934
CCOC(=O)CC,O,298.15,5.525612288984722
CCOC(=O)CC,O,303.15,5.656694361176344
CCOC(=O)CC,O,313.15,5.734919319159742
CCOC(=O)CC,O,323.15,5.783640549901604
CCOC(=O)CC,O,333.15,5.835196627509589
CCOC(=O)CC,O,341.15,5.783575920497357
CCOC(=O)CC,O,341.15,5.798325693754674
CCOC(=O)CC,O,351.15,5.7694734564558
CCOC(=O)CC,O,351.15,5.898449730939794
CCOC(=O)CC,O,361.25,5.632261409980416
CCC(C)OC(C)=O,O,323.15,6.773548229581545
CCC(C)OC(C)=O,O,333.25,6.799540694341404
CCC(C)OC(C)=O,O,343.65,6.822806137758222
CCC(C)OC(C)=O,O,353.35,6.8020869381732325
CCC(C)OC(C)=O,O,363.65,6.840806388570467
CCCC(=O)OCC,O,293.15,6.9915907848943695
CCCC(=O)OCC,O,293.15,7.0259204638324375
CCCC(=O)OCC,O,295.15,7.0797150036012
CCCC(=O)OCC,O,298.15,6.704047866246693
CCCC(=O)OCC,O,303.15,7.108849521099375
CCCC(=O)OCC,O,304.15,7.118988179270512
CCCC(=O)OCC,O,313.05,7.198654670308593
CCCC(=O)OCC,O,313.15,7.1305867816142205
CCCC(=O)OCC,O,323.15,7.1427562523855475
CCCC(=O)OCC,O,323.15,7.314053373394193
CCCC(=O)OCC,O,333.15,7.115305889821867
CCCC(=O)OCC,O,333.55,7.297822444910205
CCCC(=O)OCC,O,341.15,7.057278124024705
CCCC(=O)OCC,O,343.35,7.279077426967601
CCCC(=O)OCC,O,351.15,6.971415289342093
CCCC(=O)OCC,O,353.45,7.270772070825462
CCCC(=O)OCC,O,363.65,7.302873711036083
CCOC(=O)OCC,O,283.15,5.634586011017202
CCOC(=O)OCC,O,293.15,5.825569336145766
CCOC(=O)OCC,O,298.15,5.9037829455680475
CCOC(=O)OCC,O,303.15,5.965528599396741
CCOC(=O)OCC,O,313.15,6.026192007627039
CCOC(=O)OCC,O,323.15,5.998407886242158
CCOC(=O)OCC,O,333.15,5.97991561417111
CCCOC(=O)CCC,O,282.75,8.18816120734271
CCCOC(=O)CCC,O,290.15,8.521965784454375
CCCOC(=O)CCC,O,293.25,8.353749128231875
CCCOC(=O)CCC,O,302.75,8.564496536532104
CCCOC(=O)CCC,O,312.65,8.623490068550796
CCCOC(=O)CCC,O,322.95,8.404526047242639
CCCOC(=O)CCC,O,333.25,8.191152753882175
CCCOC(=O)CCC,O,343.25,8.518046826965717
CCCOC(=O)CCC,O,353.25,8.581003322342054
CCCOC(=O)CCC,O,363.65,8.383332601755173
CCCC(=O)OCCC(C)C,O,282.55,10.547397218880528
CCCC(=O)OCCC(C)C,O,292.75,10.962402214345692
CCCC(=O)OCCC(C)C,O,304.05,10.703532067243186
CCCC(=O)OCCC(C)C,O,353.25,10.707675087885065
CCCC(=O)OCCC(C)C,O,363.85,10.879760817779102
CCCCCCCC(=O)OCC,O,293.15,11.826976792442078
CCCCC(=O)CC,O,282.45,6.894202858386252
CCCCC(=O)CC,O,293.15,7.059136412869455
CCCCC(=O)CC,O,293.65,7.105777926002176
CCCCC(=O)CC,O,295.35,7.219078191593336
CCCCC(=O)CC,O,298.15,7.198998503000005
CCCCC(=O)CC,O,303.85,7.224330883888894
CCCCC(=O)CC,O,312.75,7.348645444308495
CCCCC(=O)CC,O,323.15,7.5080248187143726
CCCCC(=O)CC,O,332.45,7.494357909859211
CCCCC(=O)CC,O,332.95,7.581729833753272
CCCCC(=O)CC,O,333.15,7.408160801570157
CCCCC(=O)CC,O,343.35,7.430653731982367
CCCCC(=O)CC,O,353.05,7.602531132533902
CCCCC(=O)CC,O,363.25,7.614617970428023
CCCCC(=O)CC,O,364.65,7.36222640097838
CCCCC(=O)CC,O,373.15,7.275594667924229
CCCOC(=O)CC,O,293.15,7.1731303909113775
CCCOC(=O)CC,O,298.15,7.063980947387961
CCCOC(=O)CC,O,302.75,7.143104042734709
CCCOC(=O)CC,O,312.65,7.176193368067157
CCCOC(=O)CC,O,323.15,7.317770021788872
CCCOC(=O)CC,O,333.45,7.299398638628015
CCCOC(=O)CC,O,343.75,7.274132998382255
CCCOC(=O)CC,O,353.45,7.275269267661729
Cc1ccc(C)cc1,O,288.15,10.414744083448298
Cc1ccc(C)cc1,O,288.15,10.524768093432897
Cc1ccc(C)cc1,O,293.15,10.498230521708757
Cc1ccc(C)cc1,O,295.15,10.49286184537868
Cc1ccc(C)cc1,O,298.15,10.285516841291672
Cc1ccc(C)cc1,O,298.15,10.295644498580554
Cc1ccc(C)cc1,O,298.15,10.359782014094554
Cc1ccc(C)cc1,O,298.15,10.363156714657805
Cc1ccc(C)cc1,O,298.15,10.364844532017099
Cc1ccc(C)cc1,O,298.15,10.40704079653501
Cc1ccc(C)cc1,O,298.15,10.474551841293858
Cc1ccc(C)cc1,O,298.15,10.477927207730739
Cc1ccc(C)cc1,O,298.15,10.504933283983362
Cc1ccc(C)cc1,O,298.15,10.528561973890245
Cc1ccc(C)cc1,O,298.15,10.533625708348996
Cc1ccc(C)cc1,O,298.15,10.552191606851583
Cc1ccc(C)cc1,O,303.15,10.4584955982562
Cc1ccc(C)cc1,O,303.2,10.321605606767609
Cc1ccc(C)cc1,O,308.15,10.477386562152976
Cc1ccc(C)cc1,O,313.15,10.129343422187096
Cc1ccc(C)cc1,O,313.15,10.354314733394745
Cc1ccc(C)cc1,O,316.15,10.044348890354588
Cc1ccc(C)cc1,O,318.15,10.424908843435485
Cc1ccc(C)cc1,O,323.15,10.27725901457775
Cc1ccc(C)cc1,O,323.2,10.15936157007305
Cc1ccc(C)cc1,O,333.15,10.11775987056191
Cc1ccc(C)cc1,O,343.15,9.939756799008965
Oc1ccc(Cl)cc1,O,323.12,5.204517545577358
CCCCCC(=O)CC,O,293.25,8.496326998734853
CCCCCC(=O)CC,O,302.85,8.501433659782487
CCCCCC(=O)CC,O,312.75,8.629941351107991
CCCCCC(=O)CC,O,323.15,8.705838047282665
CCCCCC(=O)CC,O,333.15,8.832031668097878
CCCCCC(=O)CC,O,343.65,8.805820317164443
CCCCCC(=O)CC,O,353.45,8.657895561016279
CCCCCC(=O)CC,O,364.15,8.763451525836446
BrCCBr,O,283.25,8.119103815596125
BrCCBr,O,288.15,8.10350335274996
BrCCBr,O,292.65,8.022844409209041
BrCCBr,O,293.15,8.000818868719831
BrCCBr,O,293.15,8.017983177822476
BrCCBr,O,293.15,8.035149369075699
BrCCBr,O,298.15,7.921038411297374
BrCCBr,O,303.15,7.929302921147268
BrCCBr,O,303.85,7.9336033076954084
BrCCBr,O,308.15,7.874233293838656
BrCCBr,O,308.15,8.135519802410863
BrCCBr,O,312.75,7.870757826278248
BrCCBr,O,323.15,7.5442156991620335
BrCCBr,O,323.15,7.668794725585001
BrCCBr,O,323.15,7.731083872244405
BrCCBr,O,333.05,7.730381276563691
BrCCBr,O,343.35,7.60484965909001
BrCCBr,O,353.45,7.540833933075963
CCCBr,O,283.15,7.8593861273013195
CCCBr,O,292.65,8.012985619951822
CCCBr,O,293.15,7.935290382633089
CCCBr,O,298.15,7.959897709487605
CCCBr,O,303.15,7.928539350625769
CCCBr,O,303.15,7.994935806687827
CCCBr,O,303.15,7.996596654034176
C=CC=C,O,310.93,7.313007030998175
C=CC=O,O,298.15,2.9596231144914804
C=CC=O,O,333.15,2.924918101648748
C=CC=O,O,373.15,2.7189505755704984
CCCS,O,288.15,7.254764661517033
CCCS,O,293.2,7.276521823974261
CCCS,O,298.15,7.311071413032021
CCCS,O,303.1,7.5218646634424
CCCS,O,308.15,7.285993064835818
CCCS,O,318.15,7.28156458768629
CCCS,O,333.1,7.087373184201777
CCCS,O,333.15,7.181044266146279
ClCCCl,O,283.15,6.547552691648056
ClCCCl,O,293.15,6.3909015224778045
ClCCCl,O,293.15,6.459566369064121
ClCCCl,O,293.15,6.476730795253032
ClCCCl,O,293.15,6.511063076160361
ClCCCl,O,298.15,6.234710680727369
ClCCCl,O,298.15,6.454125660942104
ClCCCl,O,298.15,6.471003817274504
ClCCCl,O,298.15,6.504759619274865
ClCCCl,O,298.45,6.494324025222747
ClCCCl,O,303.15,6.417255021677392
ClCCCl,O,303.15,6.483653074083149
ClCCCl,O,308.15,6.3993966097799335
ClCCCl,O,308.15,6.415726875299052
ClCCCl,O,313.15,6.383499878104422
ClCCCl,O,313.15,6.415638547347124
ClCCCl,O,323.15,6.3258041541475825
CCCI,O,283.15,9.472896925647227
CCCI,O,293.15,9.375956500198432
CCCI,O,298.15,9.320986892063246
CCCI,O,303.15,9.354258881237191
CCCI,O,303.15,9.362563480946104
CCCN,O,293.15,0.8260421206915415
CCCN,O,303.15,1.0360699959623185
CCCN,O,313.15,0.8700582939324523
CCC#N,O,298.15,3.5572262965011863
CCC#N,O,298.15,3.59098268196201
CCC#N,O,303.15,3.651312572626838
CCC#N,O,333.15,3.514802814385345
CCC#N,O,373.15,3.363201251734011
C=CC#N,O,298.15,3.6384673503112652
C=CC#N,O,303.15,3.6717434681672017
C=CC#N,O,303.15,3.688341809609028
C=CC#N,O,308.15,3.6888319529857756
C=CC#N,O,308.15,3.7541544227574613
C=CC#N,O,313.15,3.6904482229523836
C=CC#N,O,313.15,3.786865595791038
C=CC#N,O,318.15,3.6930706587324043
C=CC#N,O,323.15,3.7277395253206507
C=CC#N,O,333.15,3.6002176249680495
C=CC#N,O,333.15,3.64553083285892
C=CC#N,O,373.15,3.425148255817942
C=CCO,O,298.15,2.096125339892606
C=CCO,O,333.15,2.2714318302757266
C=CCO,O,373.15,2.257494626495277
OCCO,O,297.5,-0.17629813408270495
OCCO,O,308.2,-0.19196833772306293
OCCO,O,317.9,0.03696817809998754
OCCO,O,328.2,0.02842223426269302
OCCO,O,338.1,0.023755588354396517
OCCO,O,348.1,0.1973579416200679
COC=O,O,293.15,2.8115630108022476
COC=O,O,298.15,2.740233388346137
COC=O,O,298.15,2.9090135810008197
COC=O,O,303.15,2.854997858480499
COC=O,O,303.25,2.9193262783513654
COC=O,O,313.15,2.642786083449813
COC=O,O,313.25,2.946137535802022
COC=O,O,323.25,2.9594209240948355
COC=O,O,333.25,2.975116215512708
CCCC(C)C,O,298.15,12.623242320496956
CCCC(C)C,O,298.15,12.7245092322975
CCCC(C)C,O,298.15,12.758266674506904
CCCC(C)C,O,298.15,12.808898431577154
CCCC(C)C,O,313.25,12.763486009910396
CCCC(C)C,O,328.85,12.631598517549035
CCCC(C)=O,O,298.15,4.5567600995799555
CCCC(C)=O,O,298.15,4.607397703228442
CCCC(C)=O,O,298.15,4.624276492477826
CCCC(C)=O,O,303.25,4.655682675626935
CCCC(C)=O,O,313.25,4.790753085484417
CCC[N+](=O)[O-],O,293.15,5.754136494730378
CCC[N+](=O)[O-],O,298.15,5.707734654494629
CCC[N+](=O)[O-],O,303.15,5.731290632072799
CCC[N+](=O)[O-],O,313.15,5.685329935580638
CCC[N+](=O)[O-],O,323.15,5.617861412148562
C=COC(C)=O,O,273.35,5.039715017196418
C=COC(C)=O,O,283.15,5.089711380896174
C=COC(C)=O,O,293.15,5.190503844729143
C=COC(C)=O,O,298.15,5.199408218218823
C=COC(C)=O,O,303.15,5.226611890702857
C=COC(C)=O,O,313.15,5.251660674906737
C=COC(C)=O,O,323.15,5.2659542859909445
C=COC(C)=O,O,333.15,5.224493200271463
CC(C)CC(C)C,O,298.15,13.827962707153512
CC(C)CC(C)C,O,298.15,14.047375963090353
CC(C)CC(C)C,O,298.15,14.131765509902243
CC(C)OC(C)C,O,283.15,5.923830573329744
CC(C)OC(C)C,O,293.15,6.267025960246684
CC(C)OC(C)C,O,296.15,6.4569627295538465
CC(C)OC(C)C,O,298.15,6.204874883997546
CC(C)OC(C)C,O,298.15,6.390532570766044
CC(C)OC(C)C,O,298.15,6.4242886286042395
CC(C)OC(C)C,O,298.15,6.441166612109197
CC(=O)OC(C)C,O,293.15,5.498442003856659
CC(=O)OC(C)C,O,298.15,5.283300170787812
CC(=O)OC(C)C,O,298.15,5.536471690381842
CC(=O)OC(C)C,O,303.15,5.474842992672465
CC(=O)OC(C)C,O,308.15,5.5960413498178285
Brc1cccc(Br)c1,O,298.15,11.97212089549936
Cc1cccc(C)c1,O,283.15,10.480797303520106
Cc1cccc(C)c1,O,288.15,10.510161393156729
Cc1cccc(C)c1,O,288.15,10.546837687191315
Cc1cccc(C)c1,O,293.0,10.521005604570412
Cc1cccc(C)c1,O,293.15,10.473709750258708
Cc1cccc(C)c1,O,298.0,10.211666863926732
Cc1cccc(C)c1,O,298.0,10.454834965765345
Cc1cccc(C)c1,O,298.15,10.31728121508252
Cc1cccc(C)c1,O,298.15,10.41010935260403
Cc1cccc(C)c1,O,298.15,10.416861925479676
Cc1cccc(C)c1,O,298.15,10.44217733957031
Cc1cccc(C)c1,O,298.15,10.448929072772792
Cc1cccc(C)c1,O,298.15,10.508002953053156
Cc1cccc(C)c1,O,298.15,10.556950112354304
Cc1cccc(C)c1,O,298.15,10.612645868035058
Cc1cccc(C)c1,O,298.15,10.64302678599863
Cc1cccc(C)c1,O,298.15,10.697036474329083
Cc1cccc(C)c1,O,308.15,10.492245967358542
Cc1cccc(C)c1,O,313.0,10.20100732573617
Cc1cccc(C)c1,O,318.15,10.395592024000987
Cc1cccc(C)c1,O,323.0,10.237789578810633
Nc1cccc(Cl)c1,O,348.15,7.034951647648784
Oc1cccc(Cl)c1,O,323.18,5.535703015991897
Oc1cccc(Cl)c1,O,333.52,5.368966865070362
CCOC(=O)CC(C)C,O,282.15,7.9848578841623645
CCOC(=O)CC(C)C,O,292.55,8.054497196253768
CCOC(=O)CC(C)C,O,303.75,8.142988349859278
CCOC(=O)CC(C)C,O,312.95,8.302496365859882
CCOC(=O)CC(C)C,O,322.65,8.360480900128703
CCOC(=O)CC(C)C,O,333.25,8.431657089309644
CCOC(=O)CC(C)C,O,343.15,8.369926760675119
CCOC(=O)CC(C)C,O,353.45,8.374195419386579
CCOC(=O)CC(C)C,O,363.65,8.380011716768575
Cc1cc(C)cc(C)c1,O,288.15,11.925690530105244
Cc1cc(C)cc(C)c1,O,288.15,11.93791211512218
Cc1cc(C)cc(C)c1,O,298.15,11.690770349737104
Cc1cc(C)cc(C)c1,O,298.15,11.832542155952355
Cc1cc(C)cc(C)c1,O,298.15,11.84604207777808
Cc1cc(C)cc(C)c1,O,298.15,11.861234512176852
Cc1cc(C)cc(C)c1,O,303.15,11.576285166572989
Cc1cc(C)cc(C)c1,O,308.15,11.73242237536424
Cc1cc(C)cc(C)c1,O,308.15,11.742218072031298
Cc1cc(C)cc(C)c1,O,313.15,11.527419911120681
Cc1cc(C)cc(C)c1,O,318.15,11.682701994261889
Cc1cc(C)cc(C)c1,O,318.15,11.702156430065118
Cc1cc(C)cc(C)c1,O,391.15,11.470036752926488
Cc1cc(C)nc(C)c1,O,353.15,5.310878148592895
CC(C)CC(=O)CC(C)C,O,282.35,9.438192819018127
CC(C)CC(=O)CC(C)C,O,293.75,9.712780939207732
CC(C)CC(=O)CC(C)C,O,303.95,9.827815280580127
CC(C)CC(=O)CC(C)C,O,313.65,10.066303437938133
CC(C)CC(=O)CC(C)C,O,323.15,10.074714457324468
CC(C)CC(=O)CC(C)C,O,333.85,10.116338314364906
CC(C)CC(=O)CC(C)C,O,343.65,10.031603684065631
CC(C)CC(=O)CC(C)C,O,353.95,10.009575803330494
CC(C)CC(=O)CC(C)C,O,363.85,9.959693012459692
Brc1ccccc1,O,282.05,9.836182541525215
Brc1ccccc1,O,283.15,10.097894123820392
Brc1ccccc1,O,288.15,9.834807132231221
Brc1ccccc1,O,293.15,9.840297455199751
Brc1ccccc1,O,293.15,10.011956232841824
Brc1ccccc1,O,298.15,9.813847268450926
Brc1ccccc1,O,298.15,9.83072329258129
Brc1ccccc1,O,298.15,10.067016971317598
Brc1ccccc1,O,303.15,9.740374328833472
Brc1ccccc1,O,303.15,9.873172664533769
Brc1ccccc1,O,303.15,9.889773949448367
Brc1ccccc1,O,303.15,9.906373384514586
Brc1ccccc1,O,307.65,9.6778408710038
Brc1ccccc1,O,308.15,9.834400033713116
Brc1ccccc1,O,313.15,9.750371337465655
Brc1ccccc1,O,323.15,9.577729711232116
CC1CCCCC1,O,298.15,12.741398668292735
CC1CCCCC1,O,298.15,12.859545610119978
CC1CCCCC1,O,299.25,12.732524540687162
CC1CCCCC1,O,310.93,12.859233419868705
CC1CCCCC1,O,313.25,12.628122791741179
CC1CCCCC1,O,328.85,12.57422694878184
Cc1ccccc1,O,273.2,9.081026359403575
Cc1ccccc1,O,273.35,9.110348751307235
Cc1ccccc1,O,273.65,9.113736956302715
Cc1ccccc1,O,277.65,9.044204320337174
Cc1ccccc1,O,278.15,9.146566358528121
Cc1ccccc1,O,278.16,9.00134870863888
Cc1ccccc1,O,278.2,9.107944346760144
Cc1ccccc1,O,279.45,9.047344858341992
Cc1ccccc1,O,280.25,9.080740668693124
Cc1ccccc1,O,282.15,9.079259688195803
Cc1ccccc1,O,283.15,8.800803987457876
Cc1ccccc1,O,283.15,8.818575485776252
Cc1ccccc1,O,283.15,9.085158028837855
Cc1ccccc1,O,283.15,9.138474806824465
Cc1ccccc1,O,283.2,9.13609623670653
Cc1ccccc1,O,284.15,9.392161803728454
Cc1ccccc1,O,284.95,9.106477622994536
Cc1ccccc1,O,285.25,9.092388697101006
Cc1ccccc1,O,285.65,8.879878834853354
Cc1ccccc1,O,288.06,8.997142201007838
Cc1ccccc1,O,288.15,9.115261265472366
Cc1ccccc1,O,288.15,9.150189013153149
Cc1ccccc1,O,288.15,9.167652053623216
Cc1ccccc1,O,288.15,9.220043147437568
Cc1ccccc1,O,288.15,9.364990926845092
Cc1ccccc1,O,288.2,9.130408241522094
Cc1ccccc1,O,288.25,9.110636052063375
Cc1ccccc1,O,288.5,8.907221089912099
Cc1ccccc1,O,289.15,9.300647146507275
Cc1ccccc1,O,291.05,9.086466197944695
Cc1ccccc1,O,292.6,8.896032285784635
Cc1ccccc1,O,292.95,8.760242894079592
Cc1ccccc1,O,293.0,9.055169672105313
Cc1ccccc1,O,293.06,8.961467389510952
Cc1ccccc1,O,293.15,8.837292113919505
Cc1ccccc1,O,293.15,8.854459398473775
Cc1ccccc1,O,293.15,8.957453851462736
Cc1ccccc1,O,293.15,9.12568077284239
Cc1ccccc1,O,293.15,9.341973714442615
Cc1ccccc1,O,293.2,9.137154436154749
Cc1ccccc1,O,293.25,9.112587511254462
Cc1ccccc1,O,294.15,9.04309263219944
Cc1ccccc1,O,294.15,9.18337505374573
Cc1ccccc1,O,294.15,9.376693441755052
Cc1ccccc1,O,294.15,9.475914862764256
Cc1ccccc1,O,295.15,9.18448908838575
Cc1ccccc1,O,295.7,9.098592835993506
Cc1ccccc1,O,296.15,9.25363929637133
Cc1ccccc1,O,298.15,9.01099391044024
Cc1ccccc1,O,298.15,9.026184333549264
Cc1ccccc1,O,298.15,9.031248394472314
Cc1ccccc1,O,298.15,9.039687273169697
Cc1ccccc1,O,298.15,9.0666916859896
Cc1ccccc1,O,298.15,9.073443321875358
Cc1ccccc1,O,298.15,9.085257759112876
Cc1ccccc1,O,298.15,9.090321839457612
Cc1ccccc1,O,298.15,9.092009436249965
Cc1ccccc1,O,298.15,9.100448494075065
Cc1ccccc1,O,298.15,9.103823632593693
Cc1ccccc1,O,298.15,9.108886659260147
Cc1ccccc1,O,298.15,9.117326653285389
Cc1ccccc1,O,298.15,9.125765660268653
Cc1ccccc1,O,298.15,9.127453205997453
Cc1ccccc1,O,298.15,9.129141162478808
Cc1ccccc1,O,298.15,9.130828440082924
Cc1ccccc1,O,298.15,9.134204190549726
Cc1ccccc1,O,298.15,9.140954923440944
Cc1ccccc1,O,298.15,9.144330902858215
Cc1ccccc1,O,298.15,9.164584350137979
Cc1ccccc1,O,298.15,9.169648577312891
Cc1ccccc1,O,298.15,9.178086772026672
Cc1ccccc1,O,298.15,9.193277627769948
Cc1ccccc1,O,298.15,9.201716291264368
Cc1ccccc1,O,298.15,9.206780041514758
Cc1ccccc1,O,298.15,9.213535262872702
Cc1ccccc1,O,298.15,9.233783423702649
Cc1ccccc1,O,298.15,9.235471912613788
Cc1ccccc1,O,298.15,9.237157555335207
Cc1ccccc1,O,298.15,9.336743921778021
Cc1ccccc1,O,298.16,9.005494639831529
Cc1ccccc1,O,301.8,8.800730184885747
Cc1ccccc1,O,302.5,9.173872426479
Cc1ccccc1,O,302.6,9.184515768926298
Cc1ccccc1,O,302.85,8.7649528645906
Cc1ccccc1,O,302.9,9.164904625451886
Cc1ccccc1,O,303.0,9.459533663347038
Cc1ccccc1,O,303.15,8.823796620606405
Cc1ccccc1,O,303.15,8.951613683499803
Cc1ccccc1,O,303.15,9.056192192145799
Cc1ccccc1,O,303.15,9.076111593377437
Cc1ccccc1,O,303.15,9.104330756809954
Cc1ccccc1,O,303.15,9.105990456600935
Cc1ccccc1,O,303.2,9.098866764946992
Cc1ccccc1,O,305.35,9.030581927601379
Cc1ccccc1,O,308.15,9.062350674262397
Cc1ccccc1,O,308.15,9.06888279282118
Cc1ccccc1,O,308.15,9.081947753207606
Cc1ccccc1,O,308.15,9.08521356169547
Cc1ccccc1,O,308.15,9.175030242513541
Cc1ccccc1,O,308.15,9.289345618596137
Cc1ccccc1,O,308.2,9.071694206889964
Cc1ccccc1,O,308.26,8.938592014312718
Cc1ccccc1,O,308.95,9.058381954052495
Cc1ccccc1,O,312.4,9.116638298475541
Cc1ccccc1,O,313.15,8.828794406676037
Cc1ccccc1,O,313.15,8.840043063513251
Cc1ccccc1,O,313.15,8.875396167319272
Cc1ccccc1,O,313.15,8.894679861183063
Cc1ccccc1,O,313.15,8.991097951346903
