role,raw_smiles,rdkit_valid,canonical_isomeric,canonical_nonisomeric,rdkit_isomeric_flag,heuristic_flag,detection_method,sample_count,isomer_collision_group,collision_group_id
solvent,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,True,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,False,False,none,65,False,
solvent,CCCCCCCCCC(O)=O,True,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,False,False,none,118,False,
solvent,CCCCCCCCCCCC(O)=O,True,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O,False,False,none,103,False,
solvent,CCCCCCCCCCCCCC(O)=O,True,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,False,False,none,109,False,
solvent,CCCCCCCCC=CCCCCCCCC(O)=O,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,69,True,solvent_iso_collision_0002
solvent,CCCCCCCCCCCCCCCCCC(O)=O,True,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,False,False,none,81,False,
solvent,CCCCCC=CCC=CCCCCCCCC(O)=O,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,74,True,solvent_iso_collision_0001
solvent,CCC=CCC=CCC=CCCCCCCCC(O)=O,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,42,True,solvent_iso_collision_0003
solvent,C1OCCOCCOCCOCCOCCOC1,True,C1COCCOCCOCCOCCOCCO1,C1COCCOCCOCCOCCOCCO1,False,False,none,14,False,
solvent,FC(F)(Cl)C(F)(Cl)Cl,True,FC(F)(Cl)C(F)(Cl)Cl,FC(F)(Cl)C(F)(Cl)Cl,False,False,none,13,False,
solvent,N#CCC#N,True,N#CCC#N,N#CCC#N,False,False,none,5,False,
solvent,N#CCCC#N,True,N#CCCC#N,N#CCCC#N,False,False,none,5,False,
solvent,N#CCCCC#N,True,N#CCCCC#N,N#CCCCC#N,False,False,none,97,False,
solvent,N#CCCCCCC#N,True,N#CCCCCCC#N,N#CCCCCCC#N,False,False,none,5,False,
solvent,N#CCCCCCCC#N,True,N#CCCCCCCC#N,N#CCCCCCCC#N,False,False,none,5,False,
solvent,O=S1(CC=CC1)=O,True,O=S1(=O)CC=CC1,O=S1(=O)CC=CC1,False,False,none,8,False,
solvent,CC(CC1)CS1(=O)=O,True,CC1CCS(=O)(=O)C1,CC1CCS(=O)(=O)C1,False,False,none,32,False,
solvent,CC1CC(C)[S](=O)(=O)C1,True,CC1CC(C)S(=O)(=O)C1,CC1CC(C)S(=O)(=O)C1,False,False,none,23,False,
solvent,NC1CC[S](=O)(=O)C1,True,NC1CCS(=O)(=O)C1,NC1CCS(=O)(=O)C1,False,False,none,2,False,
solvent,O=C1OCCO1,True,O=C1OCCO1,O=C1OCCO1,False,False,none,32,False,
solvent,OCCC#N,True,N#CCCO,N#CCCO,False,False,none,8,False,
solvent,Oc1cc(C)ccc1,True,Cc1cccc(O)c1,Cc1cccc(O)c1,False,False,none,5,False,
solvent,OCCc1ccccc1,True,OCCc1ccccc1,OCCc1ccccc1,False,False,none,3,False,
solvent,NCc1ccccc1,True,NCc1ccccc1,NCc1ccccc1,False,False,none,5,False,
solvent,BrC(Br)C(Br)Br,True,BrC(Br)C(Br)Br,BrC(Br)C(Br)Br,False,False,none,5,False,
solvent,ClC(Cl)C(O)=O,True,O=C(O)C(Cl)Cl,O=C(O)C(Cl)Cl,False,False,none,5,False,
solvent,OCCCl,True,OCCCl,OCCCl,False,False,none,6,False,
solvent,NCCN,True,NCCN,NCCN,False,False,none,16,False,
solvent,C(CC1)CCC1C2CCCCC2,True,C1CCC(C2CCCCC2)CC1,C1CCC(C2CCCCC2)CC1,False,False,none,11,False,
solvent,C(CCc1cc2)Cc1cc2,True,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,False,False,none,11,False,
solvent,C(CC2)CCC2c1ccccc1,True,c1ccc(C2CCCCC2)cc1,c1ccc(C2CCCCC2)cc1,False,False,none,11,False,
solvent,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,True,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,False,False,none,31,True,solvent_iso_collision_0004
solvent,O1CCCCC1,True,C1CCOCC1,C1CCOCC1,False,False,none,15,False,
solvent,OCCOCCCC,True,CCCCOCCO,CCCCOCCO,False,False,none,22,False,
solvent,OCCOCCC,True,CCCOCCO,CCCOCCO,False,False,none,23,False,
solvent,OCCOC(C)C,True,CC(C)OCCO,CC(C)OCCO,False,False,none,23,False,
solvent,O,True,O,O,False,False,none,2479,False,
solvent,C1CS(=O)(=O)CC1O,True,O=S1(=O)CCC(O)C1,O=S1(=O)CCC(O)C1,False,False,none,2,False,
solvent,OCCS,True,OCCS,OCCS,False,False,none,24,False,
solvent,OCCSCCO,True,OCCSCCO,OCCSCCO,False,False,none,24,False,
solvent,CCOS(OCC)(=O)=O,True,CCOS(=O)(=O)OCC,CCOS(=O)(=O)OCC,False,False,none,16,False,
solvent,CC(OCc1ccccc1)=O,True,CC(=O)OCc1ccccc1,CC(=O)OCc1ccccc1,False,False,none,16,False,
solvent,COC1=CC=C(C=C1)Br,True,COc1ccc(Br)cc1,COc1ccc(Br)cc1,False,False,none,16,False,
solvent,Brc2c1ccccc1ccc2,True,Brc1cccc2ccccc12,Brc1cccc2ccccc12,False,False,none,16,False,
solvent,CCC(=O)c1ccccc1,True,CCC(=O)c1ccccc1,CCC(=O)c1ccccc1,False,False,none,16,False,
solvent,CC(C)CC(C)=O,True,CC(=O)CC(C)C,CC(=O)CC(C)C,False,False,none,37,False,
solvent,CCCCCCCC(C)=O,True,CCCCCCCC(C)=O,CCCCCCCC(C)=O,False,False,none,3,False,
solvent,FC(Cl)(Cl)C(F)(Cl)Cl,True,FC(Cl)(Cl)C(F)(Cl)Cl,FC(Cl)(Cl)C(F)(Cl)Cl,False,False,none,14,False,
solvent,CCCOC(=O)c1ccccc1C(OCCC)=O,True,CCCOC(=O)c1ccccc1C(=O)OCCC,CCCOC(=O)c1ccccc1C(=O)OCCC,False,False,none,30,False,
solvent,CCCCCCOC(=O)c1ccccc1C(OCCCCCC)=O,True,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,False,False,none,30,False,
solvent,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,True,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,False,False,none,30,False,
solvent,CCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCC)=O,True,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,False,False,none,42,False,
solvent,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,True,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,False,False,none,30,False,
solvent,C=CCOC(=O)c1ccccc1C(OCC=C)=O,True,C=CCOC(=O)c1ccccc1C(=O)OCC=C,C=CCOC(=O)c1ccccc1C(=O)OCC=C,False,False,none,18,False,
solvent,CCC(C)OC(=O)c1ccccc1C(=O)OC(C)CC,True,CCC(C)OC(=O)c1ccccc1C(=O)OC(C)CC,CCC(C)OC(=O)c1ccccc1C(=O)OC(C)CC,False,False,none,30,False,
solvent,CCCCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCCCC,True,CCCCCCOC(=O)c1ccc(C(=O)OCCCCCC)cc1,CCCCCCOC(=O)c1ccc(C(=O)OCCCCCC)cc1,False,False,none,12,False,
solvent,CCCC(=O)Oc1ccccc1OC(=O)CCC,True,CCCC(=O)Oc1ccccc1OC(=O)CCC,CCCC(=O)Oc1ccccc1OC(=O)CCC,False,False,none,12,False,
solvent,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,True,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,False,False,none,12,False,
solvent,CCCOC(C)=O,True,CCCOC(C)=O,CCCOC(C)=O,False,False,none,30,False,
solvent,CCCCCOC(C)=O,True,CCCCCOC(C)=O,CCCCCOC(C)=O,False,False,none,32,False,
solvent,CCS(CC)=O,True,CCS(=O)CC,CCS(=O)CC,False,False,none,10,False,
solvent,CCCS(=O)C,True,CCCS(C)=O,CCCS(C)=O,False,False,none,10,False,
solvent,CCS(=O)C(C)C,True,CCS(=O)C(C)C,CCS(=O)C(C)C,False,False,none,10,False,
solvent,CCS(C)(=O)=O,True,CCS(C)(=O)=O,CCS(C)(=O)=O,False,False,none,6,False,
solvent,COC(CC(OC)=O)=O,True,COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,False,False,none,12,False,
solvent,CC(=O)Oc1ccccc1,True,CC(=O)Oc1ccccc1,CC(=O)Oc1ccccc1,False,False,none,12,False,
solvent,O=CN,True,NC=O,NC=O,False,False,none,18,False,
solvent,NCCCC,True,CCCCN,CCCCN,False,False,none,4,False,
solvent,CC1(C)CC(=O)C=C(C)C1,True,CC1=CC(=O)CC(C)(C)C1,CC1=CC(=O)CC(C)(C)C1,False,False,none,12,False,
solvent,COC(CCC(OC)=O)=O,True,COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,False,False,none,10,False,
solvent,CC1=CC2CC(C1)C2(C)C,True,CC1=CC2CC(C1)C2(C)C,CC1=CC2CC(C1)C2(C)C,False,False,none,18,False,
solvent,N#CCCOCC(COCCC#N)OCCC#N,True,N#CCCOCC(COCCC#N)OCCC#N,N#CCCOCC(COCCC#N)OCCC#N,False,False,none,30,False,
solvent,N#CCCOCC(COCCC#N)(COCCC#N)COCCC#N,True,N#CCCOCC(COCCC#N)(COCCC#N)COCCC#N,N#CCCOCC(COCCC#N)(COCCC#N)COCCC#N,False,False,none,31,False,
solvent,N#CCCCCCCCCC#N,True,N#CCCCCCCCCC#N,N#CCCCCCCCCC#N,False,False,none,33,False,
solvent,OCCOCCOCCOCCO,True,OCCOCCOCCOCCO,OCCOCCOCCOCCO,False,False,none,49,False,
solvent,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,False,none,1,False,
solvent,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,True,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,False,False,none,14,False,
solvent,NC1CCCCC1,True,NC1CCCCC1,NC1CCCCC1,False,False,none,19,False,
solvent,NCCCN,True,NCCCN,NCCCN,False,False,none,6,False,
solvent,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,True,CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,False,none,69,False,
solvent,OCCN(CCO)CCN(CCO)CCO,True,OCCN(CCO)CCN(CCO)CCO,OCCN(CCO)CCN(CCO)CCO,False,False,none,73,False,
solvent,NCCNCCNCCNCCN,True,NCCNCCNCCNCCN,NCCNCCNCCNCCN,False,False,none,69,False,
solvent,OC(C)(C)C,True,CC(C)(C)O,CC(C)(C)O,False,False,none,1,False,
solvent,CCC(C)C,True,CCC(C)C,CCC(C)C,False,False,none,1,False,
solvent,C1CC=CCC1,True,C1=CCCCC1,C1=CCCCC1,False,False,none,4,False,
solvent,CCc1ccccc1,True,CCc1ccccc1,CCc1ccccc1,False,False,none,42,False,
solvent,Cc1cc(C)ccc1,True,Cc1cccc(C)c1,Cc1cccc(C)c1,False,False,none,24,False,
solvent,COC(C)(C)C,True,COC(C)(C)C,COC(C)(C)C,False,False,none,4,False,
solvent,OCCCCCCCCCCCCCCCCCCCCCC,True,CCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCO,False,False,none,78,False,
solvent,CCCCCCCC(OCC)=O,True,CCCCCCCC(=O)OCC,CCCCCCCC(=O)OCC,False,False,none,12,False,
solvent,S=C=S,True,S=C=S,S=C=S,False,False,none,15,False,
solvent,Cc1ccccc1C,True,Cc1ccccc1C,Cc1ccccc1C,False,False,none,4,False,
solvent,CCCCN(CCCC)C(=O)c1ccccc1,True,CCCCN(CCCC)C(=O)c1ccccc1,CCCCN(CCCC)C(=O)c1ccccc1,False,False,none,32,False,
solvent,CCC(O)C,True,CCC(C)O,CCC(C)O,False,False,none,7,False,
solvent,CCCC(O)C,True,CCCC(C)O,CCCC(C)O,False,False,none,7,False,
solvent,ClC(Br)C(F)(F)F,True,FC(F)(F)C(Cl)Br,FC(F)(F)C(Cl)Br,False,False,none,3,False,
solvent,COC,True,COC,COC,False,False,none,1,False,
solvent,COCC,True,CCOC,CCOC,False,False,none,1,False,
solvent,CC(C)OC(C)=O,True,CC(=O)OC(C)C,CC(=O)OC(C)C,False,False,none,1,False,
solvent,Cc(ccc1C)cc1C,True,Cc1ccc(C)c(C)c1,Cc1ccc(C)c(C)c1,False,False,none,1,False,
solvent,OCCCCCCCCCC,True,CCCCCCCCCCO,CCCCCCCCCCO,False,False,none,1,False,
solvent,CCC,True,CCC,CCC,False,False,none,4,False,
